grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,ano,vol,fasc,pags,DOI,autores,id
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Inteligencia emocional del maestro: posibilidad para favorecer procesos de enseñanza-aprendizaje,Colombia,Infancias Imágenes ,1657-9089,2014,13,N/A ,140 - 142,,JUAN SANTIAGO CALLE PIEDRAHITA,857
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Sujetos virtuales, violencias reales: una perspectiva crítica del fenómeno del ciberbullying",Colombia,Revista De Investigaciones ,0121-067X,2014,14,23 ,14 - 31,10.22383/ri.v14i2.18,"GLORIA MARIA LOPEZ ARBOLEDA, JAIME ALBERTO CARMONA PARRA",858
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Investigación formativa: un acercamiento a la consolidación de la investigación y la docencia,Estados Unidos,Psicoespacios ,2145-2776,2014,8,N/A ,440 - 455,N/A,GLORIA MARIA ISAZA ZAPATA,859
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Las FARC-EP: de movimiento social a grupo armado,Colombia,Katharsis ,0124-7816,2014,17,N/A ,147 - 157,10.25057/25005731.685,JOSE WILMAR PINO MONTOYA,860
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Nuevas crianzas para nuevas infancias: propuestas para sujetos políticos desde resignificaciones pedagógicas,Colombia,Infancias Imágenes ,1657-9089,2014,13,1 ,23 - 31,10.14483/16579089.7401,"GLORIA MARIA LOPEZ ARBOLEDA, LUISA FERNANDA RIOS LOPEZ, MARIA ELENA SERNA GALLO, MARY LUZ MARIN POSADA",861
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Agresividad infantil y escuela: una aproximación desde el punto de vista de los docentes,Colombia,Memorias ,0124-4361,2013,11,20 ,87 - 98,N/A,"ADRIANA MARIA GALLEGO HENAO, EDISON FRANCISCO VIVEROS CHAVARRIA, LIBIA ELENA  RAMIREZ  ROBLEDO",863
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,El lugar de la moral en la constitución de la subjetividad política en niños y niñas de primera infancia.,Colombia,Controversia ,0120-4165,2013,N/A,N/A ,111 - 159,0,MARY LUZ MARIN POSADA,864
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Pedagogical Factors that Influence EFL Teaching: Some Considerations for Teachers' Professional Development,Colombia,Profile: Issues in Teachers' Professional Development ,1657-0790,2013,15,N/A ,97 - 108,N/A,JOSE VICENTE ABAD OLAYA,865
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Estrategias de intervención a partir del principio de autogobierno escolar: Institución Educativa Bello Oriente, Medellín",Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,2013,38,N/A ,98 - 111,N/A,"LIBIA ELENA RAMIREZ ROBLEDO, EDISON VIVEROS",867
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,El rol de hombre en la familia a través de la historia,Colombia,La Voz Del Semillero ,2011-8015,2012,5,N/A ,68 - 78,,MICHELLE SANCHEZ OSPINA,868
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Evaluación de los aprendizajes en lenguas extranjeras:hacia prácticas justas y democráticas,Colombia,Lenguaje ,0120-3479,2012,40,1 ,99 - 126,,"LILIANA MARIA MATURANA PATARROYO, CLARA INES ARIAS TORO, MARIA ISABEL RESTREPO MARIN",869
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Cómo leen y escriben los estudiantes universitarios (libro),Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó ,0123-9864,2012,N/A,N/A ,N/A - N/A,,ELVIA ADRIANA ARROYAVE SALAZAR,870
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Paul Ricoeur: Hacia una formación en clave narrativa,Colombia,Anuario Colombiano De Fenomenología  ,2027-0208,2012,VI,N/A ,213 - 231,,DIANA MELISA PAREDES OVIEDO,871
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Recuperación crítica de los conceptos de familia, dinámica familiar y sus características",Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,2012,35,1 ,326 - 345,"NA",ADRIANA MARIA GALLEGO HENAO,872
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Revisión (Survey),La agresividad infantil: una propuesta de intervención y prevención pedagógica desde la escuela,Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,2011,33,1 ,295 - 314,N/A,ADRIANA MARIA GALLEGO HENAO,873
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Revisión (Survey),"Pedagogía crítica, agresividad y psicoanálisis",Colombia,Revista Virtual Universidad Católica Del Norte ,0124-5821,2011,32,N/A ,129 - 154,,LIBIA ELENA RAMIREZ ROBLEDO,874
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,"Línea de investigación Sujeto, desarrollo y contextos de exclusión.",Colombia,Textos Y Argumentos ,1692-1135,2008,1,1 ,1 - 109,,LIBIA ELENA RAMIREZ ROBLEDO,875
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Articulación de la investigación a las funciones sustantivas de la universidad: Acerca de una experiencia en la Funlam,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó ,0123-9864,2006,9,13 ,51 - 59,,LIBIA ELENA RAMIREZ ROBLEDO,876
"EDUCACION, INFANCIA Y LENGUAS EXTRANJERAS",Artículos publicados,Publicado en revista especializada,Evaluación en lenguas extranjeras: discursos y prácticas,Colombia,Ikala ,0123-3432,2005,10,16 ,63 - 91,,"LILIANA MARIA MATURANA PATARROYO, CLARA INES ARIAS TORO",877
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Working memory in school children with dyslexia,España,OCNOS ,1885-446X,2022,21,2 ,1 - 13,10.18239/ocnos_2022.21.2.2886,"CATALINA QUINTERO LOPEZ, VICTOR DANIEL GIL VERA, LAURA BOLIVAR VILLAMIL, KELIN CAMILA MAZO BENITEZ, MARIANA SERNA JARAMILLO, KATHELYN CHARLOTT RESTREPO ARIAS, LAURA MARIA CIRO GRACIANO",878
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Memoria de trabajo y Consciencia: tres perspectivas teóricas,Colombia,Revista Ánfora ,2248-6941,2022,29,N/A ,244 - 272,10.30854/anf.v29.n53.2022.800,"DANIEL ALFREDO LANDINEZ MARTINEZ, DAVID ANDRES MONTOYA ARENAS, DAVID ANTONIO PINEDA SALAZAR",879
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Consistency and validity of the inventory of callous- unemotional traits in a multi-centric community sample,Países Bajos,Heliyon ,2405-8440,2022,8, ,1 - 10,10.1016/j.heliyon.2022.e09789,OLBER EDUARDO ARANGO TOBON,880
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Características fonológicas en población escolar con dislexia: Un modelo de ecuaciones estructurales,Colombia,Psicogente ,0124-0137,2022,25,47 ,1 - 17,10.17081/psico.25.47.5507,"CATALINA QUINTERO LOPEZ, VICTOR DANIEL GIL VERA, ALEJANDRA BEDOYA CARRENO, DAISSY ALEJANDRA GALLEGO ISAZA, JUAN DAVID ESPINOSA YEPES, CATALINA GUTIERREZ ZAPATA, ANABEL ARDILA GOMEZ",882
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Características de la Cognición Social en infractores de la ley: Revisión teórica,Colombia,Revista Informes Psicológicos ,2422-3271,2022,22,1 ,27 - 41,10.18566/infpsic.v22n1a02,"CATALINA QUINTERO LOPEZ, LUIS EDAURDO DE ANGEL MARTINEZ, VICTOR DANIEL GIL VERA",883
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Validation and standardization of neuropsychological tests for the evaluation of praxias and gnosias in university students (Evaluation of praxias and gnosias),México,Archivos de Neurociencias ,1028-5938,2022,27,N/A ,5 - 15,10.31157/an.v27i1.298,DANIEL ALFREDO LANDINEZ MARTINEZ,884
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Revisión (Survey),Neuroeconomía y toma de decisiones financieras: aproximación desde una revision sistemática de literatura,Colombia,Revista CEA ,2422-3182,2022,8,N/A ,1 - 24,10.22430/24223182.1911,"DANIEL ALFREDO LANDINEZ MARTINEZ, DANIEL OSORIO BARRETO, JUAN CARLOS CHICA MESA",885
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Predictive Model of Suicide Risk in Young People: The Mediating Role of Alcohol Consumption,Reino Unido,Archives of Suicide Research ,1543-6136,2022,26,N/A  ,1 - 10,10.1080/13811118.2022.2029783,"ANYERSON STITHS GOMEZ TABARES, CESAR NUNEZ, JAIME HUMBERTO MORENO MENDEZ, VICENTE CABALLO",886
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,La asociación entre acoso y ciberacoso escolar y el efecto predictor de la desconexión moral: una revisión bibliométrica basada en la teoría de grafos,España,Educacion XX1 ,1139-613X,2022,25,1 ,273 - 308,10.5944/educXX1.29995,"MARIA CRISTINA CORREA DUQUE, ANYERSON STITHS GOMEZ TABARES",887
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Dimensiones de la personalidad y su relación con las tendencias prosociales y la empatía en niños(as) y adolescentes en vulnerabilidad psicosocial,Perú,Revista de Psicologia (Peru) ,2223-3733,2022,40,1 ,37 - 72,10.18800/psico.202201.002,"MARIELA NARVAEZ MARIN, ANYERSON STITHS GOMEZ TABARES",888
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Evolución de la investigación sobre la cognición canina. Una revisión sistemática utilizando la teoría de grafos,Argentina,Revista Argentina De Ciencias Del Comportamiento ,1852-4206,2021,13,3 ,1 - 18,,"MARIA CRISTINA CORREA DUQUE, ANYERSON STITHS GOMEZ TABARES",889
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,"Mecanismos de Desconexión Moral, Diferencias de Sexo y Predictores Clínicos en Adolescentes: Un Estudio Exploratorio",Chile,Psykhe ,0717-0297,2021,30,2 ,1 - 18,10.7764/psykhe.2020.22451,"ANYERSON STITHS GOMEZ TABARES, CESAR NUNEZ, VICENTE CABALLO",890
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,"Prevalence of behavioral and mental disorders in Manizales, Colombia",Italia,Mediterranean Journal of Clinical Psychology ,2282-1619,2021,9, ,1 - 30,10.13129/2282-1619/mjcp-3162,"ANYERSON STITHS GOMEZ TABARES, DANIEL ALFREDO LANDINEZ MARTINEZ",892
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Predicción del rendimiento académico estudiantil con redes neuronales artificiales,Chile,Informacion Tecnologica ,0718-0764,2021,32,6 ,221 - 228,10.4067/S0718-07642021000600221,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ",893
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Dsm-5 Pathological Personality traits among college students,Colombia,Psychologia: Avances de la Disciplina ,1900-2386,2021,15, ,31 - 42,10.21500/19002386.5050,"ANYERSON STITHS GOMEZ TABARES, DANIEL ALFREDO LANDINEZ MARTINEZ",895
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Structural Model of suicidal ideation and behavior: Effect of impulsivity,Brasil,Anais da Academia Brasileira de Ciencias ,0001-3765,2021,93,4 ,1 - 14,10.1590/0001-3765202120210680,OLBER EDUARDO ARANGO TOBON,897
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,La depresión como mediador entre la intimidación escolar y el comportamiento suicida en niños y adolescentes,España,Behavioral Psychology ,1132-9483,2021,29,2 , 259 - 281,10.51668/bp.8321203s,ANYERSON STITHS GOMEZ TABARES,898
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,DEPRESSION AS A MEDIATOR BETWEEN BULLYING AND SUICIDAL BEHAVIOR IN CHILDREN AND ADOLESCENTS,España,Behavioral Psychology ,1132-9483,2021,29,2 ,259 - 281,10.51668/bp.8321203n,ANYERSON STITHS GOMEZ TABARES,899
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,The ¿Joker¿ laugh: Social judgments towards affective deviants in a sample of young offenders with callous unemotional traits,,Personality and Individual Differences ,0191-8869,2021,183,N/A ,1 - 6,10.1016/j.paid.2021.111148,OLBER EDUARDO ARANGO TOBON,901
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Moral disengagement mechanisms and its relationship with aggression and bullying behaviour among school children and youth at psychosocial risk,Reino Unido,Emotional '&' Behavioural Difficulties ,1741-2692,2021,26,"NA ",1 - 15,10.1080/13632752.2021.1945801,"DANIEL ALFREDO LANDINEZ MARTINEZ, ANYERSON STITHS GOMEZ TABARES",902
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Alteración en la memoria de trabajo tras enfermedad vascular cerebral: una revisión sistemática,Colombia,Cuadernos Hispanoamericanos De Psicología ,1657-3412,2021,21,N/A ,1 - 16,10.18270/chps..v21i1.3533,"DAVID ANDRES MONTOYA ARENAS, DANIEL ALFREDO LANDINEZ MARTINEZ",903
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Evolución del estudio sobre el efecto de la crianza en las conductas prosociales en la infancia y la adolescencia: una revisión sistemática,Costa Rica,Actualidades en Psicología ,2215-3535,2021,35,130 ,49 - 73,10.15517/ap.v35i130.39958,"ANYERSON STITHS GOMEZ TABARES, MARIA CRISTINA CORREA DUQUE, JORGE HERNAN GONZALEZ CORTES",904
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Desarrollo de un software para el entrenamiento neuropsicológico de jóvenes infractores de la ley con trastorno de la personalidad antisocial,Colombia,Ingenierías USBMed ,2027-5846,2021,12,1 ,12 - 18,10.21500/20275846.4828,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ",905
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Conectividad funcional y memoria de trabajo: Una revisión sistemática,Colombia,Tesis Psicológica ,1909-8391,2021,16,1 ,1 - 31,10.37511/tesis.v16n1a4,"ANYERSON STITHS GOMEZ TABARES, DANIEL ALFREDO LANDINEZ MARTINEZ, DAVID ANDRES MONTOYA ARENAS",906
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,"The creepy, the bad and the ugly: exploring perceptions of moral character and social desirability in uncanny faces",,Current Psychology ,1936-4733,2021,40, , - ,10.1007/s12144-021-01452-w,JULIO ANTONIO OLIVERA LA ROSA,907
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Estilo cognitivo en la dimensión dependencia e independencia de campo y su relación para la elección de la formación profesional,Colombia,Latinoamericana De Estudios Educativos ,1900-9895,2021,17,N/A ,56 - 69,10.17151/rlee.2021.17.1.4,"MARIBEL REGINA ATEHORTUA VELEZ, YICELA MARIA RAMIREZ GIRALDO, PAULA ANDREA MONTOYA ZULUAGA",908
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Psicoterapia online en tiempos de pandemia: Intervención cognitivo-conductual en pacientes colombianos con depresión,Colombia,Revista de Ciencias Sociales ,1315-9518,2021,27,4 ,49 - 60,,"OMAR AUGUSTO AMADOR SANCHEZ, CARLOS ANDRES TREJOS GIL, HUBER YECID CASTRO ESCOBAR",909
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Capacidades de aprendizaje en niños con autismo: un análisis relacional,Venezuela,Espacios ,0798-1015,2020,41,48 ,341 - 349,10.48082/espacios-a20v41n48p25,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ",910
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Intellectual Quotient and Social Cognition in Young Offenders: A Relational Analysis,Canadá,Modern Applied Science ,1913-1844,2020,24,12 ,16 - 26,10.5539/mas.v14n12p16,"CATALINA QUINTERO LOPEZ, VICTOR DANIEL GIL VERA",911
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Structural Equation Model: an Analysis of Learning Management Systems Acceptance,Canadá,Modern Applied Science ,1913-1844,2020,14,11 ,50 - 58,10.5539/mas.v14n11p50,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ, ISABEL CRISTINA PUERTA LOPERA",912
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Indicador de medición en psicología online en América Latina en tiempos de pandemia,España,Revista Latina de Comunicacion Social ,1138-5820,2020,N/A,78 ,457 - 476,10.4185/RLCS-2020-1485,"OMAR AUGUSTO AMADOR SANCHEZ, CARLOS ANDRES TREJOS GIL, HUBER YECID CASTRO ESCOBAR",913
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,A Sentiment Analysis of Risperidone Use in the Autism Spectrum Disorder Treatment,Pakistán,Middle East Journal of Scientific Research ,1990-9233,2020,28,5 ,395 - 400,10.5829/idosi.mejsr.2020.395.400,"CATALINA QUINTERO LOPEZ, VICTOR DANIEL GIL VERA",914
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,"Gender differences in the association between theory of mind, empathy and conduct disorder: A cross-sectional study",Colombia,Suma Psicologica ,0121-4381,2020,27,1 ,35 - 42,10.14349/sumapsi.2020.v27.n1.5,OLBER EDUARDO ARANGO TOBON,915
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Salario emocional y patrones de aprendizaje organizacional,Venezuela,Espacios ,0798-1015,2020,41,29 ,371 - 385,10.1145/10672681,JUAN DIEGO BETANCUR ARIAS,916
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Clustering Applied to the Education: A K-means and Hierarchical Application,,Review of European Studies ,1918-7173,2020,12,3 ,66 - 74,10.5539/res.v12n3p66,"CATALINA QUINTERO LOPEZ, ISABEL CRISTINA PUERTA LOPERA, VICTOR DANIEL GIL VERA",917
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Desempeño Neuropsicológico en una Muestra de Niños Colombianos con Diagnóstico de Trastorno por Déficit De Atención con Hiperactividad,Colombia,"Neuropsicología, Neuropsiquiatría Y Neurociencias ",0124-1265,2020,20,N/A ,67 - 93,,DANIEL ALFREDO LANDINEZ MARTINEZ,918
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Strategic foresight: a case of application in power generating companies,Venezuela,Espacios ,0798-1015,2020,41,24 ,61 - 74,,"CATALINA QUINTERO LOPEZ, VICTOR DANIEL GIL VERA, JAVIER SEBASTIAN RUIZ SANTACRUZ",919
NEUROCIENCIAS BASICAS Y APLICADAS,Artículos publicados,Publicado en revista especializada,Aplicaciones móviles para gestión de procesos académicos en educación superior (AMAES),Venezuela,Espacios ,0798-1015,2020,41,N/A ,250 - 270,,DANIEL ALFREDO LANDINEZ MARTINEZ,920
