grupo,categoria,tipo_evento,titulo,ciudad_evento,fecha_inicio,fecha_fin,ambito,tipo_participacion,nombre_InstituciÃ³n,tipo_vinculaciÃ³n
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,VIII Congreso internacional ALFEPSI. Discursos y prácticas para una formación en psicología latinoamericana culturalmente sensible.,MEDELLÍN, 2019-10-02 , 2019-10-05 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,VIII Congreso internacional ALFEPSI. Discursos y prácticas para una formación en psicología latinoamericana culturalmente sensible.,MEDELLÍN, 2019-10-02 , 2019-10-05 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD COOPERATIVA DE COLOMBIA,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,VIII Congreso internacional ALFEPSI. Discursos y prácticas para una formación en psicología latinoamericana culturalmente sensible.,MEDELLÍN, 2019-10-02 , 2019-10-05 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD COOPERATIVA DE COLOMBIA,Tipo de vinculación Gestionadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,Primer Congreso Internacional de Práctica Pedagógica,MANIZALES, 2019-10-02 , 2019-10-04 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD DE CALDAS,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,XIX Congreso Colombiano de Historia,ARMENIA, 2019-10-01 , 2019-10-04 , Nacional, Ponente Instituciones asociadas, Asociación Colombiana de Historiadores,Tipo de vinculación Gestionadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,IX Congreso Iberoamericano de Psicología Clínica y de la Salud,MEDELLÍN, 2019-09-24 , 2019-09-27 , Internacional," Asistente , Ponente Instituciones asociadas", Asociación Psicológica Iberoamericana de Clínica y Salud-APICSA,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,IX Congreso Iberoamericano de Psicología Clínica y de la Salud,MEDELLÍN, 2019-09-24 , 2019-09-27 , Internacional, Ponente Instituciones asociadas, Asociación Psicológica Iberoamericana de Clínica y Salud-APICSA,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,Congreso Colombiano de Psicología,BARRANQUILLA, 2019-09-11 , 2019-09-14 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,Congreso Colombiano de Psicología,BARRANQUILLA, 2019-09-11 , 2019-09-14 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,Congreso Colombiano de Psicología 2019,BARRANQUILLA, 2019-09-11 , 2019-09-14 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,Foro Regional sobre Prevención del Comportamiento Suicida en el Oriente Antioqueño.,RIONEGRO, 2019-09-05 , 2019-09-06 , Nacional," Organizador , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,XXII Encuentro Nacional de Investigación,MEDELLÍN, 2019-09-03 , 2019-09-06 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,XXII Encuentro Nacional de Investigación,MEDELLÍN, 2019-09-03 , 2019-09-06 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,"XXII Encuentro nacional de investigación, Universidad Católica Luis Amigó",MEDELLÍN, 2019-09-03 , 2019-09-06 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,XXII Encuentro Nacional de Investigación.,MEDELLÍN, 2019-09-03 , 2019-09-06 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación (Universidad Católica Luis Amigó)¿La integralidad formativa: una visión humanista¿,MEDELLÍN, 2019-09-03 , 2019-09-06 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,"ARALMA CONGRESO MUNDIAL""INFANCIA SIN VIOLENCIA""",Buenos Aires, 2019-08-21 , 2019-08-23 , Internacional, Ponente Instituciones asociadas, ARALMA,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Otro,"V coloquio internacional Educación, inclusión y equidad social",CARTAGENA DE INDIAS, 2019-06-18 , 2019-06-19 , Internacional, Ponente Instituciones asociadas, FUNDACIÓN UNIVERSITARIA LOS LIBERTADORES,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Simposio,"VII Coloquio Nacional y V Internacional de Metodología de la Investigación en Ciencias Sociales: Lo Intercultural Como Problema Social / Educativo en America Latina: Territorios, Tiempos, Subjetividades y Naturaleza",MANIZALES, 2019-05-22 , 2019-05-24 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATÓLICA DE MANIZALES,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,"Encuentro Latinoamericano de Psicología y Práxis transformadoras en lo Terapéutio, Psicosocial, Psicopolítico y Comunitario",MEDELLÍN, 2019-05-02 , 2019-05-04 , Internacional, Ponente Instituciones asociadas, Corporación Cátedra Libre Ignacio Martín Baró,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,"Encuentro Latinoamericano de psicología y praxis transformadoras: en lo terapeútico, psicosocial, psicopolítico y comunitario",MEDELLÍN, 2019-05-02 , 2019-05-03 , Internacional," Asistente , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,Encuentro Latinoamericano de Psicología y Práxis Transformadoras,MEDELLÍN, 2019-05-02 , 2019-10-04 , Internacional, Ponente Instituciones asociadas, Corporación Cátedra Libre Ignacio Martín Baró,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,"Encuentro Latinoamericano de Psicologìa y pràxis transformadoras en lo terapeutico, psicosocial, psicopolìtico y comunitario",MEDELLÍN, 2019-05-02 , 2019-05-04 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,"Encuentro Latinoamericano de Psicologìa y pràxis transformadoras en lo terapeutico, psicosocial, psicopolìtico y comunitario",MEDELLÍN, 2019-05-02 , 2019-05-04 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,"Encuentro latinoamericano de psicología y práxis transformadoras en lo terapeútico, psicosocial, psicopolítico y comunitario",MEDELLÍN, 2019-05-02 , 2019-05-04 , Internacional, Ponente Instituciones asociadas, Corporación Cátedra Libre Ignacio Martín Baró,Tipo de vinculación Gestionadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,"Encuentro Latinoamericano de Psicología y praxis transformadoras en lo terapéutico, psicosocial, psicopolítico y comunitario",MEDELLÍN, 2019-05-02 , 2019-05-04 , Internacional, Ponente Instituciones asociadas, Corporación Cátedra Libre Ignacio Martín Baró,Tipo de vinculación Gestionadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,1er Congreso Latinoamericano de Documentación y RevitalizacióN De Lenguas Nativas,MANIZALES, 2019-04-24 , 2019-04-26 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Taller,Catedra abierta UdeA.,RIONEGRO, 2019-04-04 , 2019-04-04 , Nacional," Organizador , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,VIII Encuentro Internacional de historia oral y memorias,BOGOTÁ, 2019-04-04 , 2019-04-06 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,Ciclo académico Día-Logos,MEDELLÍN, 2019-04-01 , 2019-04-01 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD DE ANTIOQUIA,Tipo de vinculación Gestionadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,VII Encuentro Iberoamericano de Historia de la Psiquiatría,MEDELLÍN, 2018-12-06 , 2018-12-07 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD DE ANTIOQUIA,Tipo de vinculación Gestionadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,VII Encuentro Iberoamericano de Historia de la Psiquiatría,MEDELLÍN, 2018-12-04 , 2018-12-07 , Internacional, Organizador Instituciones asociadas, UNIVERSIDAD DE ANTIOQUIA,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,"VIII Conferencia Latinoamericana y Caribeña de Ciencias Sociales: luchas por la igualdad, la justicia social y la democracia en un mundo Turbulento.",Buenos Aires, 2018-11-19 , 2018-11-23 , Internacional, Ponente Instituciones asociadas, Consejo Latinoamericano de Ciencias Sociales - CLACSO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,Primer Congreso Internacional de Ciencias Humanas y Sociales: Situación actual y desafíos de la educación inclusiva,BELLO, 2018-11-09 , 2018-11-10 , Internacional, Ponente Instituciones asociadas, Corporación Universitaria Minuto De Dios - Sede Bello,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,1er Congreso Internacional de Ciencias Humanas y Sociales: Situación Actual y Desafíos de la Educación Inclusiva,BELLO, 2018-11-09 , 2018-11-10 , Internacional, Ponente Instituciones asociadas, Corporación Universitaria Minuto De Dios - Sede Bello,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,"Tercer Congreso Internacional de Pedagogía Amigoniana, ¿Perspectivas y desafíos en el Siglo XXI""",MEDELLÍN, 2018-11-06 , 2018-11-10 , Internacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,III Encuentro Internacional de Pedagogía Amigoniana,MEDELLÍN, 2018-11-06 , 2018-11-09 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,III Encuentro latinoamericano de investigadores sobre cuerpos y corporalidades en las culturas,Ciudad de México, 2018-11-06 , 2018-11-09 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,Tipo de vinculación Gestionadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,II Congreso Internacional Laura Montoya Upegui,MEDELLÍN, 2018-11-01 , 2018-11-02 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD DE ANTIOQUIA,Tipo de vinculación Gestionadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,1 Encuentro Nacional de Investigación sobre el Pueblo Misak.,PIENDAMÓ, 2018-10-26 , 2018-10-28 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Seminario,"""Lo dialógico como posibilidad para la reconciliación social""",MANIZALES, 2018-10-25 , 2018-10-25 , Nacional," Organizador , Ponente Magistral Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Gestionadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Seminario,Seminario Taller de Infancias y Adolescencias,MANIZALES, 2018-10-20 , 2018-10-20 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD DEL TOLIMA,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Seminario,Seminario Taller de Infancias y Adolescencias,IBAGUÉ, 2018-10-18 , 2018-10-20 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD DEL TOLIMA,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,XXI Encuentro Nacional de Investigación,MEDELLÍN, 2018-09-04 , 2018-09-07 , Nacional, Ponente Magistral Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,"XXI Encuentro Nacional de Investigación (Universidad Católica Luis Amigó). ¿Ciencia, Sociedad e Innovación¿",MEDELLÍN, 2018-09-04 , 2018-09-08 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación (Universidad Católica Luis Amigó),MEDELLÍN, 2018-09-04 , 2018-09-07 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,XXI Encuentro Nacional de Investigaciones,MEDELLÍN, 2018-09-04 , 2018-09-08 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Otro,III Bienal Latinoaméricana y caribeña de infancias y juventudes,MANIZALES, 2018-07-30 , 2018-08-03 , Nacional," Ponente Magistral , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Otro,III Bienal Latinoaméricana y caribeña de infancias y juventudes,MANIZALES, 2018-07-30 , 2018-08-03 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,"III BIENAL LATINOAMERICANA Y CARIBEÑA EN INFANCIAS Y JUVENTUDES: DESIGUALDADES, DESAFÍOS A LA DEMOCRACIA, MEMORIAS Y RE-EXISTENCIAS",MANIZALES, 2018-07-30 , 2018-08-03 , Internacional, Ponente Instituciones asociadas, FUNDACIÓN CENTRO INTERNACIONAL DE EDUCACIÓN Y DESARROLLO HUMANO-CINDE,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,"III BIENAL LATINOAMERICANA Y CARIBEÑA EN INFANCIAS Y JUVENTUDES: DESIGUALDADES, DESAFÍOS A LA DEMOCRACIA, MEMORIAS Y RE-EXISTENCIAS",MANIZALES, 2018-07-30 , 2018-08-03 , Internacional, Ponente Instituciones asociadas, FUNDACIÓN CENTRO INTERNACIONAL DE EDUCACIÓN Y DESARROLLO HUMANO-CINDE,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,"III BIENAL LATINOAMERICANA Y CARIBEÑA EN INFANCIAS Y JUVENTUDES: DESIGUALDADES, DESAFÍOS A LA DEMOCRACIA, MEMORIAS Y RE-EXISTENCIAS",MANIZALES, 2018-07-30 , 2018-08-03 , Internacional, Ponente Instituciones asociadas, FUNDACIÓN CENTRO INTERNACIONAL DE EDUCACIÓN Y DESARROLLO HUMANO-CINDE,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,"III BIENAL LATINOAMERICANA Y CARIBEÑA EN INFANCIAS Y JUVENTUDES: DESIGUALDADES, DESAFÍOS A LA DEMOCRACIA, MEMORIAS Y RE-EXISTENCIAS",MANIZALES, 2018-07-30 , 2018-08-03 , Internacional, Ponente Instituciones asociadas, FUNDACIÓN CENTRO INTERNACIONAL DE EDUCACIÓN Y DESARROLLO HUMANO-CINDE,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Otro,"III BIENAL LATINOAMERICANA Y CARIBEÑA EN INFANCIAS Y JUVENTUDES: Desigualdades, desafíos a la Democracia, Memorias y Re-existencias",MANIZALES, 2018-07-30 , 2018-08-03 , Internacional, Ponente Instituciones asociadas, Universidad De Manizales - Umanizales,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Otro,"III Bienal Latinoamericana de Infancias y Juventudes. Desigualdades, Desafios a las Democracias, Memorias y Re-existencias",MANIZALES, 2018-07-30 , 2018-08-03 , Nacional, Organizador Instituciones asociadas, Universidad De Manizales - Umanizales,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Otro,I Escuela Internacional de Verano. Colombia: Memoria y Migración,BOGOTÁ, 2018-07-23 , 2018-08-03 , Internacional, Ponente Instituciones asociadas, DAAD - Servicio Alemán de Intercambio Académico,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,VIII Congreso Latinoamericano de Psicología Junguiana,BOGOTÁ, 2018-07-11 , 2018-07-14 , Internacional," Asistente , Ponente Instituciones asociadas", UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Seminario,Simposio Conmemorativo de los Primeros 10 Años del Centro de Estudios en Conocimiento y Cultura en America Latina,MANIZALES, 2018-06-08 , 2018-06-08 , Nacional, Organizador Instituciones asociadas, Universidad De Manizales - Umanizales,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Seminario,"Webinar Filosofías de la diferencia y la educación: alteridad, acontecimiento y hospitalidad",MANIZALES, 2018-05-17 , 2018-05-17 , Internacional, Ponente Instituciones asociadas, UNIVERSIDAD AUTONOMA DE MANIZALES,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,XVI Congreso Internacional de Humanidades: perspectivas de humanidad en las sociedades digitales.,BUCARAMANGA, 2018-05-09 , 2018-05-11 , Nacional, Ponente Instituciones asociadas," UNIVERSIDAD SANTO TOMÁS, SECCIONAL BUCARAMANGA",Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,II Encuentro Internacional de Ciencia Política,POPAYÁN, 2018-04-25 , 2018-04-27 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,II Encuentro Internacional de Ciencia Política,POPAYÁN, 2018-04-25 , 2018-04-27 , Internacional, Ponente Instituciones asociadas, Fundación Konrad Adenauer Stiftung Colombia,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Congreso,XVII Congreso Colombiano de Historia. Mesa Historia de la Salud,MEDELLÍN, 2017-10-10 , 2017-10-11 , Nacional, Ponente Instituciones asociadas, Asociación Colombiana de Historiadores,Tipo de vinculación Gestionadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,XX Encuentro Nacional de Investigación,MEDELLÍN, 2017-09-06 , 2017-09-07 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Encuentro,Encuentro nacional de investigación,MEDELLÍN, 2017-09-05 , 2017-09-08 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
ESTUDIOS DE FENOMENOS PSICOSOCIALES,Eventos Científicos,Otro,XX Encuentro Nacional de Investigación,MEDELLÍN, 2017-09-05 , 2017-09-08 , Nacional, Ponente Instituciones asociadas, UNIVERSIDAD CATOLICA LUIS AMIGO,Tipo de vinculación Patrocinadora
